"ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","RT","block_type","letter","number","key2","response2","match2","score2","zRT"
"CVOE updated",5,1,1,42,"E 95","","",FALSE,"CV","p",506,"cv","E",5,"v","v",TRUE,1,-0.705318490940449
"CVOE updated",5,1,1,43,"S 63","","",TRUE,"CV","q",640,"cv","S",3,"c","c",TRUE,1,-0.560830737760823
"CVOE updated",5,1,1,44,"H 50","","",FALSE,"CV","q",1032,"cv","H",0,"c","c",TRUE,1,-0.138150146369679
"CVOE updated",5,1,1,45,"S 33","","",TRUE,"CV","q",470,"cv","S",3,"c","c",TRUE,1,-0.744136096272288
"CVOE updated",5,1,1,46,"P 57","","",TRUE,"CV","q",836,"cv","P",7,"c","c",TRUE,1,-0.349490442065251
"CVOE updated",5,1,1,47,"E 23","","",FALSE,"CV","p",828,"cv","E",3,"v","v",TRUE,1,-0.358116576583438
"CVOE updated",5,1,1,48,"S 61","","",TRUE,"CV","q",1066,"cv","S",1,"c","c",TRUE,1,-0.101489074667386
"CVOE updated",5,1,1,49,"U 67","","",FALSE,"CV","p",528,"cv","U",7,"v","v",TRUE,1,-0.681596621015435
"CVOE updated",5,1,1,50,"H 32","","",FALSE,"CV","q",547,"cv","H",2,"c","c",TRUE,1,-0.661109551534742
"CVOE updated",5,1,1,51,"U 50","","",TRUE,"CV","p",609,"cv","U",0,"v","v",TRUE,1,-0.594257009018796
"CVOE updated",5,1,1,52,"O 49","","",FALSE,"CV","p",452,"cv","O",9,"v","v",TRUE,1,-0.763544898938208
"CVOE updated",5,1,1,53,"U 32","","",TRUE,"CV","p",479,"cv","U",2,"v","v",TRUE,1,-0.734431694939328
"CVOE updated",5,1,1,54,"J 78","","",FALSE,"CV","q",560,"cv","J",8,"c","c",TRUE,1,-0.647092082942689
"CVOE updated",5,1,1,55,"S 54","","",FALSE,"CV","q",504,"cv","S",4,"c","c",TRUE,1,-0.707475024569995
"CVOE updated",5,1,1,56,"J 27","","",TRUE,"CV","q",638,"cv","J",7,"c","c",TRUE,1,-0.56298727139037
"CVOE updated",5,1,1,57,"S 06","","",FALSE,"CV","q",470,"cv","S",6,"c","c",TRUE,1,-0.744136096272288
"CVOE updated",5,1,1,58,"D 67","","",TRUE,"CV","q",644,"cv","D",7,"c","c",TRUE,1,-0.55651767050173
"CVOE updated",5,1,1,59,"A 79","","",FALSE,"CV","p",580,"cv","A",9,"v","v",TRUE,1,-0.625526746647223
"CVOE updated",5,1,1,60,"S 52","","",FALSE,"CV","q",466,"cv","S",2,"c","c",TRUE,1,-0.748449163531382
"CVOE updated",5,1,1,61,"U 16","","",TRUE,"CV","p",912,"cv","U",6,"v","v",TRUE,1,-0.267542164142479
"CVOE updated",5,1,1,62,"O 82","","",TRUE,"CV","p",670,"cv","O",2,"v","v",TRUE,1,-0.528482733317623
"CVOE updated",5,1,1,63,"H 87","","",TRUE,"CV","q",547,"cv","H",7,"c","c",TRUE,1,-0.661109551534742
"CVOE updated",5,1,1,64,"I 32","","",TRUE,"CV","p",881,"cv","I",2,"v","v",TRUE,1,-0.300968435400452
"CVOE updated",5,1,1,65,"U 37","","",FALSE,"CV","p",562,"cv","U",7,"v","v",TRUE,1,-0.644935549313142
"CVOE updated",5,1,1,66,"I 42","","",TRUE,"CV","p",946,"cv","I",2,"v","v",TRUE,1,-0.230881092440185
"CVOE updated",5,1,1,67,"D 65","","",TRUE,"CV","q",416,"cv","D",5,"c","c",TRUE,1,-0.802362504270048
"CVOE updated",5,1,1,68,"U 77","","",FALSE,"CV","p",491,"cv","U",7,"v","v",TRUE,1,-0.721492493162049
"CVOE updated",5,1,1,69,"E 12","","",TRUE,"CV","q",590,"cv","E",2,"v","c",FALSE,0,-0.614744078499489
"CVOE updated",5,1,1,70,"I 60","","",TRUE,"CV","p",964,"cv","I",0,"v","v",TRUE,1,-0.211472289774266
"CVOE updated",5,1,1,71,"J 36","","",FALSE,"CV","q",1332,"cv","J",6,"c","c",TRUE,1,0.185329898062318
"CVOE updated",5,1,1,72,"H 75","","",TRUE,"CV","q",1288,"cv","H",5,"c","c",TRUE,1,0.137886158212292
"CVOE updated",5,1,1,73,"I 50","","",TRUE,"CV","q",555,"cv","I",0,"v","c",FALSE,0,-0.652483417016556
"CVOE updated",5,1,1,74,"E 99","","",FALSE,"CV","p",956,"cv","E",9,"v","v",TRUE,1,-0.220098424292452
"CVOE updated",5,1,1,75,"A 86","","",TRUE,"CV","q",716,"cv","A",6,"v","c",FALSE,0,-0.47888245983805
"CVOE updated",5,1,1,76,"U 48","","",TRUE,"CV","p",533,"cv","U",8,"v","v",TRUE,1,-0.676205286941569
"CVOE updated",5,1,1,77,"E 01","","",FALSE,"CV","p",656,"cv","E",1,"v","v",TRUE,1,-0.54357846872445
"CVOE updated",5,1,1,78,"A 78","","",TRUE,"CV","q",731,"cv","A",8,"v","c",FALSE,0,-0.46270845761645
"CVOE updated",5,1,1,79,"P 60","","",FALSE,"CV","q",598,"cv","P",0,"c","c",TRUE,1,-0.606117943981303
"CVOE updated",5,1,1,80,"E 43","","",FALSE,"CV","p",958,"cv","E",3,"v","v",TRUE,1,-0.217941890662906
"CVOE updated",5,1,1,81,"D 69","","",TRUE,"CV","q",559,"cv","D",9,"c","c",TRUE,1,-0.648170349757462
"CVOE updated",5,1,1,82,"H 11","","",TRUE,"CV","q",895,"cv","H",1,"c","c",TRUE,1,-0.285872699993625
"CVOE updated",5,1,1,83,"P 43","","",TRUE,"CV","q",619,"cv","P",3,"c","c",TRUE,1,-0.583474340871063
"CVOE updated",5,1,1,84,"O 67","","",FALSE,"CV","p",1134,"cv","O",7,"v","v",TRUE,1,-0.0281669312628003
"CVOE updated",5,1,1,85,"S 91","","",FALSE,"CV","q",505,"cv","S",1,"c","c",TRUE,1,-0.706396757755222
"CVOE updated",5,1,1,86,"J 68","","",TRUE,"CV","q",647,"cv","J",8,"c","c",TRUE,1,-0.55328287005741
"CVOE updated",5,1,1,87,"S 47","","",FALSE,"CV","q",762,"cv","S",7,"c","c",TRUE,1,-0.429282186358477
"CVOE updated",5,1,1,88,"I 81","","",TRUE,"CV","p",690,"cv","I",1,"v","v",TRUE,1,-0.506917397022157
"CVOE updated",5,1,1,89,"J 39","","",FALSE,"CV","q",621,"cv","J",9,"c","c",TRUE,1,-0.581317807241516
"CVOE updated",5,1,1,90,"A 11","","",TRUE,"CV","p",811,"cv","A",1,"v","v",TRUE,1,-0.376447112434584
"CVOE updated",5,1,1,91,"O 76","","",FALSE,"CV","p",510,"cv","O",6,"v","v",TRUE,1,-0.701005423681355
"CVOE updated",5,1,1,92,"A 62","","",FALSE,"CV","p",1260,"cv","A",2,"v","v",TRUE,1,0.107694687398639
"CVOE updated",5,1,1,93,"O 27","","",TRUE,"CV","p",466,"cv","O",7,"v","v",TRUE,1,-0.748449163531382
"CVOE updated",5,1,1,94,"E 66","","",FALSE,"CV","q",552,"cv","E",6,"v","c",FALSE,0,-0.655718217460876
"CVOE updated",5,1,1,95,"J 62","","",TRUE,"CV","q",774,"cv","J",2,"c","c",TRUE,1,-0.416342984581197
"CVOE updated",5,1,1,96,"H 72","","",TRUE,"CV","q",609,"cv","H",2,"c","c",TRUE,1,-0.594257009018796
"CVOE updated",5,1,1,97,"E 49","","",TRUE,"CV","p",948,"cv","E",9,"v","v",TRUE,1,-0.228724558810639
"CVOE updated",5,1,1,98,"D 52","","",TRUE,"CV","q",466,"cv","D",2,"c","c",TRUE,1,-0.748449163531382
"CVOE updated",5,1,1,99,"H 62","","",TRUE,"CV","q",551,"cv","H",2,"c","c",TRUE,1,-0.656796484275649
"CVOE updated",5,1,1,100,"I 11","","",TRUE,"CV","p",637,"cv","I",1,"v","v",TRUE,1,-0.564065538205143
"CVOE updated",5,1,1,101,"A 98","","",FALSE,"CV","p",1494,"cv","A",8,"v","v",TRUE,1,0.360009122055597
"CVOE updated",5,1,1,102,"H 29","","",FALSE,"CV","q",1457,"cv","H",9,"c","c",TRUE,1,0.320113249908984
"CVOE updated",5,1,1,103,"E 83","","",TRUE,"CV","p",596,"cv","E",3,"v","v",TRUE,1,-0.608274477610849
"CVOE updated",5,1,1,104,"D 43","","",FALSE,"CV","q",501,"cv","D",3,"c","c",TRUE,1,-0.710709825014315
"CVOE updated",5,1,1,105,"P 45","","",TRUE,"CV","q",491,"cv","P",5,"c","c",TRUE,1,-0.721492493162049
"CVOE updated",5,1,1,106,"J 17","","",TRUE,"CV","q",462,"cv","J",7,"c","c",TRUE,1,-0.752762230790475
"CVOE updated",1,1,1,11,"A 71","","",FALSE,"CV","p",2421,"cv","A",1,"v","v",TRUE,1,1.35956245935047
"CVOE updated",1,1,1,12,"I 66","","",TRUE,"CV","p",717,"cv","I",6,"v","v",TRUE,1,-0.477804193023277
"CVOE updated",1,1,1,13,"S 30","","",FALSE,"CV","q",566,"cv","S",0,"c","c",TRUE,1,-0.640622482054049
"CVOE updated",1,1,1,14,"D 20","","",FALSE,"CV","q",868,"cv","D",0,"c","c",TRUE,1,-0.314985903992505
"CVOE updated",1,1,1,15,"I 31","","",FALSE,"CV","p",550,"cv","I",1,"v","v",TRUE,1,-0.657874751090422
"CVOE updated",1,1,1,16,"P 16","","",FALSE,"CV","q",731,"cv","P",6,"c","c",TRUE,1,-0.46270845761645
"CVOE updated",1,1,1,17,"A 49","","",FALSE,"CV","p",784,"cv","A",9,"v","v",TRUE,1,-0.405560316433464
"CVOE updated",1,1,1,18,"O 64","","",TRUE,"CV","p",1165,"cv","O",4,"v","v",TRUE,1,0.00525933999517279
"CVOE updated",1,1,1,19,"D 02","","",FALSE,"CV","q",1267,"cv","D",2,"c","c",TRUE,1,0.115242555102052
"CVOE updated",1,1,1,20,"P 81","","",TRUE,"CV","q",1141,"cv","P",1,"c","c",TRUE,1,-0.020619063559387
"CVOE updated",1,1,1,21,"J 58","","",FALSE,"CV","q",3512,"cv","J",8,"c","c",TRUE,1,2.53595155426817
"CVOE updated",1,1,1,22,"A 22","","",TRUE,"CV","p",492,"cv","A",2,"v","v",TRUE,1,-0.720414226347275
"CVOE updated",1,1,1,23,"J 72","","",FALSE,"CV","q",599,"cv","J",2,"c","c",TRUE,1,-0.605039677166529
"CVOE updated",1,1,1,24,"P 91","","",TRUE,"CV","q",590,"cv","P",1,"c","c",TRUE,1,-0.614744078499489
"CVOE updated",1,1,1,25,"E 19","","",FALSE,"CV","p",666,"cv","E",9,"v","v",TRUE,1,-0.532795800576717
"CVOE updated",1,1,1,26,"I 30","","",TRUE,"CV","p",710,"cv","I",0,"v","v",TRUE,1,-0.48535206072669
"CVOE updated",1,1,1,27,"D 91","","",TRUE,"CV","q",515,"cv","D",1,"c","c",TRUE,1,-0.695614089607489
"CVOE updated",1,1,1,28,"O 48","","",TRUE,"CV","p",823,"cv","O",8,"v","v",TRUE,1,-0.363507910657305
"CVOE updated",1,1,1,29,"A 89","","",FALSE,"CV","p",545,"cv","A",9,"v","v",TRUE,1,-0.663266085164289
"CVOE updated",1,1,1,30,"U 11","","",FALSE,"CV","p",736,"cv","U",1,"v","v",TRUE,1,-0.457317123542584
"CVOE updated",1,1,1,31,"I 76","","",TRUE,"CV","p",608,"cv","I",6,"v","v",TRUE,1,-0.595335275833569
"CVOE updated",1,1,1,32,"U 89","","",FALSE,"CV","p",978,"cv","U",9,"v","v",TRUE,1,-0.196376554367439
"CVOE updated",1,1,1,33,"D 63","","",TRUE,"CV","q",482,"cv","D",3,"c","c",TRUE,1,-0.731196894495008
"CVOE updated",1,1,1,34,"H 70","","",FALSE,"CV","q",795,"cv","H",0,"c","c",TRUE,1,-0.393699381470958
"CVOE updated",1,1,1,35,"D 48","","",FALSE,"CV","q",585,"cv","D",8,"c","c",TRUE,1,-0.620135412573356
"CVOE updated",1,1,1,36,"P 56","","",FALSE,"CV","p",520,"cv","P",6,"c","v",FALSE,0,-0.690222755533622
"CVOE updated",1,1,1,37,"O 77","","",FALSE,"CV","p",1241,"cv","O",7,"v","v",TRUE,1,0.0872076179179455
"CVOE updated",1,1,1,38,"P 42","","",FALSE,"CV","q",601,"cv","P",2,"c","c",TRUE,1,-0.602883143536983
"CVOE updated",1,1,1,39,"H 22","","",FALSE,"CV","q",808,"cv","H",2,"c","c",TRUE,1,-0.379681912878904
"CVOE updated",1,1,1,40,"E 42","","",TRUE,"CV","p",579,"cv","E",2,"v","v",TRUE,1,-0.626605013461996
"CVOE updated",1,1,1,41,"J 28","","",FALSE,"CV","q",537,"cv","J",8,"c","c",TRUE,1,-0.671892219682476
"CVOE updated",1,1,1,42,"E 95","","",FALSE,"CV","p",698,"cv","E",5,"v","v",TRUE,1,-0.49829126250397
"CVOE updated",1,1,1,43,"S 63","","",TRUE,"CV","q",1279,"cv","S",3,"c","c",TRUE,1,0.128181756879332
"CVOE updated",1,1,1,44,"H 50","","",FALSE,"CV","q",1077,"cv","H",0,"c","c",TRUE,1,-0.0896281397048798
"CVOE updated",1,1,1,45,"S 33","","",TRUE,"CV","q",619,"cv","S",3,"c","c",TRUE,1,-0.583474340871063
"CVOE updated",1,1,1,46,"P 57","","",TRUE,"CV","q",705,"cv","P",7,"c","c",TRUE,1,-0.490743394800557
"CVOE updated",1,1,1,47,"E 23","","",FALSE,"CV","p",568,"cv","E",3,"v","v",TRUE,1,-0.638465948424503
"CVOE updated",1,1,1,48,"S 61","","",TRUE,"CV","q",465,"cv","S",1,"c","c",TRUE,1,-0.749527430346155
"CVOE updated",1,1,1,49,"U 67","","",FALSE,"CV","p",564,"cv","U",7,"v","v",TRUE,1,-0.642779015683596
"CVOE updated",1,1,1,50,"H 32","","",FALSE,"CV","q",507,"cv","H",2,"c","c",TRUE,1,-0.704240224125675
"CVOE updated",1,1,1,51,"U 50","","",TRUE,"CV","p",635,"cv","U",0,"v","v",TRUE,1,-0.56622207183469
"CVOE updated",1,1,1,52,"O 49","","",FALSE,"CV","p",2704,"cv","O",9,"v","v",TRUE,1,1.66471196793132
"CVOE updated",1,1,1,53,"U 32","","",TRUE,"CV","p",865,"cv","U",2,"v","v",TRUE,1,-0.318220704436825
"CVOE updated",1,1,1,54,"J 78","","",FALSE,"CV","q",523,"cv","J",8,"c","c",TRUE,1,-0.686987955089302
"CVOE updated",1,1,1,55,"S 54","","",FALSE,"CV","q",577,"cv","S",4,"c","c",TRUE,1,-0.628761547091543
"CVOE updated",1,1,1,56,"J 27","","",TRUE,"CV","q",680,"cv","J",7,"c","c",TRUE,1,-0.51770006516989
"CVOE updated",1,1,1,57,"S 06","","",FALSE,"CV","q",387,"cv","S",6,"c","c",TRUE,1,-0.833632241898474
"CVOE updated",1,1,1,58,"D 67","","",TRUE,"CV","q",411,"cv","D",7,"c","c",TRUE,1,-0.807753838343915
"CVOE updated",1,1,1,59,"A 79","","",FALSE,"CV","p",500,"cv","A",9,"v","v",TRUE,1,-0.711788091829089
"CVOE updated",1,1,1,60,"S 52","","",FALSE,"CV","q",490,"cv","S",2,"c","c",TRUE,1,-0.722570759976822
"CVOE updated",1,1,1,61,"U 16","","",TRUE,"CV","p",1018,"cv","U",6,"v","v",TRUE,1,-0.153245881776506
"CVOE updated",1,1,1,62,"O 82","","",TRUE,"CV","p",609,"cv","O",2,"v","v",TRUE,1,-0.594257009018796
"CVOE updated",1,1,1,63,"H 87","","",TRUE,"CV","q",586,"cv","H",7,"c","c",TRUE,1,-0.619057145758583
"CVOE updated",1,1,1,64,"I 32","","",TRUE,"CV","p",397,"cv","I",2,"v","v",TRUE,1,-0.822849573750741
"CVOE updated",1,1,1,65,"U 37","","",FALSE,"CV","p",543,"cv","U",7,"v","v",TRUE,1,-0.665422618793836
"CVOE updated",1,1,1,66,"I 42","","",TRUE,"CV","p",455,"cv","I",2,"v","v",TRUE,1,-0.760310098493888
"CVOE updated",1,1,1,67,"D 65","","",TRUE,"CV","q",432,"cv","D",5,"c","c",TRUE,1,-0.785110235233675
"CVOE updated",1,1,1,68,"U 77","","",FALSE,"CV","p",619,"cv","U",7,"v","v",TRUE,1,-0.583474340871063
"CVOE updated",1,1,1,69,"E 12","","",TRUE,"CV","p",464,"cv","E",2,"v","v",TRUE,1,-0.750605697160928
"CVOE updated",1,1,1,70,"I 60","","",TRUE,"CV","p",490,"cv","I",0,"v","v",TRUE,1,-0.722570759976822
"CVOE updated",1,1,1,71,"J 36","","",FALSE,"CV","q",545,"cv","J",6,"c","c",TRUE,1,-0.663266085164289
"CVOE updated",1,1,1,72,"H 75","","",TRUE,"CV","q",2057,"cv","H",5,"c","c",TRUE,1,0.967073338772979
"CVOE updated",1,1,1,73,"I 50","","",TRUE,"CV","p",504,"cv","I",0,"v","v",TRUE,1,-0.707475024569995
"CVOE updated",1,1,1,74,"E 99","","",FALSE,"CV","p",771,"cv","E",9,"v","v",TRUE,1,-0.419577785025517
"CVOE updated",1,1,1,75,"A 86","","",TRUE,"CV","p",596,"cv","A",6,"v","v",TRUE,1,-0.608274477610849
"CVOE updated",1,1,1,76,"U 48","","",TRUE,"CV","p",514,"cv","U",8,"v","v",TRUE,1,-0.696692356422262
"CVOE updated",1,1,1,77,"E 01","","",FALSE,"CV","p",468,"cv","E",1,"v","v",TRUE,1,-0.746292629901835
"CVOE updated",1,1,1,78,"A 78","","",TRUE,"CV","p",356,"cv","A",8,"v","v",TRUE,1,-0.867058513156447
"CVOE updated",1,1,1,79,"P 60","","",FALSE,"CV","q",500,"cv","P",0,"c","c",TRUE,1,-0.711788091829089
"CVOE updated",1,1,1,80,"E 43","","",FALSE,"CV","p",662,"cv","E",3,"v","v",TRUE,1,-0.53710886783581
"CVOE updated",1,1,1,81,"D 69","","",TRUE,"CV","q",627,"cv","D",9,"c","c",TRUE,1,-0.574848206352876
"CVOE updated",1,1,1,82,"H 11","","",TRUE,"CV","q",634,"cv","H",1,"c","c",TRUE,1,-0.567300338649463
"CVOE updated",1,1,1,83,"P 43","","",TRUE,"CV","q",568,"cv","P",3,"c","c",TRUE,1,-0.638465948424503
"CVOE updated",1,1,1,84,"O 67","","",FALSE,"CV","p",433,"cv","O",7,"v","v",TRUE,1,-0.784031968418901
"CVOE updated",1,1,1,85,"S 91","","",FALSE,"CV","q",533,"cv","S",1,"c","c",TRUE,1,-0.676205286941569
"CVOE updated",1,1,1,86,"J 68","","",TRUE,"CV","q",674,"cv","J",8,"c","c",TRUE,1,-0.52416966605853
"CVOE updated",1,1,1,87,"S 47","","",FALSE,"CV","q",443,"cv","S",7,"c","c",TRUE,1,-0.773249300271168
"CVOE updated",1,1,1,88,"I 81","","",TRUE,"CV","p",478,"cv","I",1,"v","v",TRUE,1,-0.735509961754102
"CVOE updated",1,1,1,89,"J 39","","",FALSE,"CV","q",483,"cv","J",9,"c","c",TRUE,1,-0.730118627680235
"CVOE updated",1,1,1,90,"A 11","","",TRUE,"CV","p",454,"cv","A",1,"v","v",TRUE,1,-0.761388365308662
"CVOE updated",1,1,1,91,"O 76","","",FALSE,"CV","p",726,"cv","O",6,"v","v",TRUE,1,-0.468099791690317
"CVOE updated",1,1,1,92,"A 62","","",FALSE,"CV","p",563,"cv","A",2,"v","v",TRUE,1,-0.643857282498369
"CVOE updated",1,1,1,93,"O 27","","",TRUE,"CV","p",554,"cv","O",7,"v","v",TRUE,1,-0.653561683831329
"CVOE updated",1,1,1,94,"E 66","","",FALSE,"CV","p",653,"cv","E",6,"v","v",TRUE,1,-0.54681326916877
"CVOE updated",1,1,1,95,"J 62","","",TRUE,"CV","q",924,"cv","J",2,"c","c",TRUE,1,-0.254602962365199
"CVOE updated",1,1,1,96,"H 72","","",TRUE,"CV","q",541,"cv","H",2,"c","c",TRUE,1,-0.667579152423382
"CVOE updated",1,1,1,97,"E 49","","",TRUE,"CV","p",575,"cv","E",9,"v","v",TRUE,1,-0.630918080721089
"CVOE updated",1,1,1,98,"D 52","","",TRUE,"CV","q",754,"cv","D",2,"c","c",TRUE,1,-0.437908320876664
"CVOE updated",1,1,1,99,"H 62","","",TRUE,"CV","q",633,"cv","H",2,"c","c",TRUE,1,-0.568378605464236
"CVOE updated",1,1,1,100,"I 11","","",TRUE,"CV","p",544,"cv","I",1,"v","v",TRUE,1,-0.664344351979062
"CVOE updated",1,1,1,101,"A 98","","",FALSE,"CV","p",588,"cv","A",8,"v","v",TRUE,1,-0.616900612129036
"CVOE updated",1,1,1,102,"H 29","","",FALSE,"CV","q",516,"cv","H",9,"c","c",TRUE,1,-0.694535822792715
"CVOE updated",1,1,1,103,"E 83","","",TRUE,"CV","p",544,"cv","E",3,"v","v",TRUE,1,-0.664344351979062
"CVOE updated",1,1,1,104,"D 43","","",FALSE,"CV","q",919,"cv","D",3,"c","c",TRUE,1,-0.259994296439065
"CVOE updated",1,1,1,105,"P 45","","",TRUE,"CV","q",658,"cv","P",5,"c","c",TRUE,1,-0.541421935094903
"CVOE updated",1,1,1,106,"J 17","","",TRUE,"CV","q",504,"cv","J",7,"c","c",TRUE,1,-0.707475024569995
"CVOE updated",9,1,1,11,"A 71","","",FALSE,"CV","p",1803,"cv","A",1,"v","v",TRUE,1,0.693193567820554
"CVOE updated",9,1,1,12,"I 66","","",TRUE,"CV","p",612,"cv","I",6,"v","v",TRUE,1,-0.591022208574476
"CVOE updated",9,1,1,13,"S 30","","",FALSE,"CV","q",487,"cv","S",0,"c","c",TRUE,1,-0.725805560421142
"CVOE updated",9,1,1,14,"D 20","","",FALSE,"CV","q",571,"cv","D",0,"c","c",TRUE,1,-0.635231147980183
"CVOE updated",9,1,1,15,"I 31","","",FALSE,"CV","p",526,"cv","I",1,"v","v",TRUE,1,-0.683753154644982
"CVOE updated",9,1,1,16,"P 16","","",FALSE,"CV","q",590,"cv","P",6,"c","c",TRUE,1,-0.614744078499489
"CVOE updated",9,1,1,17,"A 49","","",FALSE,"CV","p",524,"cv","A",9,"v","v",TRUE,1,-0.685909688274529
"CVOE updated",9,1,1,18,"O 64","","",TRUE,"CV","p",612,"cv","O",4,"v","v",TRUE,1,-0.591022208574476
"CVOE updated",9,1,1,19,"D 02","","",FALSE,"CV","q",471,"cv","D",2,"c","c",TRUE,1,-0.743057829457515
"CVOE updated",9,1,1,20,"P 81","","",TRUE,"CV","q",765,"cv","P",1,"c","c",TRUE,1,-0.426047385914157
"CVOE updated",9,1,1,21,"J 58","","",FALSE,"CV","q",749,"cv","J",8,"c","c",TRUE,1,-0.443299654950531
"CVOE updated",9,1,1,22,"A 22","","",TRUE,"CV","p",475,"cv","A",2,"v","v",TRUE,1,-0.738744762198422
"CVOE updated",9,1,1,23,"J 72","","",FALSE,"CV","q",532,"cv","J",2,"c","c",TRUE,1,-0.677283553756342
"CVOE updated",9,1,1,24,"P 91","","",TRUE,"CV","q",535,"cv","P",1,"c","c",TRUE,1,-0.674048753312022
"CVOE updated",9,1,1,25,"E 19","","",FALSE,"CV","p",450,"cv","E",9,"v","v",TRUE,1,-0.765701432567755
"CVOE updated",9,1,1,26,"I 30","","",TRUE,"CV","p",453,"cv","I",0,"v","v",TRUE,1,-0.762466632123435
"CVOE updated",9,1,1,27,"D 91","","",TRUE,"CV","q",488,"cv","D",1,"c","c",TRUE,1,-0.724727293606369
"CVOE updated",9,1,1,28,"O 48","","",TRUE,"CV","p",531,"cv","O",8,"v","v",TRUE,1,-0.678361820571115
"CVOE updated",9,1,1,29,"A 89","","",FALSE,"CV","p",566,"cv","A",9,"v","v",TRUE,1,-0.640622482054049
"CVOE updated",9,1,1,30,"U 11","","",FALSE,"CV","p",542,"cv","U",1,"v","v",TRUE,1,-0.666500885608609
