"subID","mean_cv_zrt","mean_oe_zrt","pure_zRT","switch_altrun_zrt","non_altrun_zrt","switch_rand_zrt","non_rand_zrt","global_cost_alt_zRT","global_cost_rand_zRT","local_switch_cost_alt_zRT","local_switch_cost_rand_zRT"
"23",-0.661662251250669,-0.382720423713452,-0.52219133748206,0.507244870750819,-0.0498637127747592,0.388749397499692,0.0155969554121937,0.472327624707301,0.537788292894254,0.557108583525578,0.373152442087498
"24",-0.664287478981786,-0.616718446495165,-0.640502962738475,0.410604036960271,0.301806251341323,0.358059045486093,0.19384673354096,0.942309214079799,0.834349696279436,0.108797785618948,0.164212311945133
"25",-0.848915094851299,-0.683649566532556,-0.766282330691927,0.654615873320506,0.463201515588315,0.489120621103315,0.373520379175545,1.22948384628024,1.13980270986747,0.191414357732192,0.115600241927769
"26",-0.705732804505196,-0.454670420317811,-0.580201612411504,0.51748600650507,0.0594590262456307,0.687023815136803,-0.0706968779581432,0.639660638657134,0.50950473445336,0.45802698025944,0.757720693094946
"27",-0.402397051448835,-0.261061951426818,-0.331729501437826,0.0264546878566337,0.179585539973952,0.0702128020875758,0.0882050242478543,0.511315041411778,0.419934525685681,-0.153130852117318,-0.0179922221602785
"28",-0.741727959276252,-0.744394682764843,-0.743061321020547,0.584021217032511,0.405464835874023,0.910207933657481,0.32532539147816,1.14852615689457,1.06838671249871,0.178556381158488,0.58488254217932
"29",-0.669862977151519,-0.514998077190061,-0.59243052717079,0.303279982221947,0.2791317026235,0.467142427131351,0.132409256755513,0.87156222979429,0.724839783926303,0.0241482795984467,0.334733170375838
"30",-0.552509618372742,-0.501257700140946,-0.526883659256844,0.173199366737256,0.238085637283623,0.383345910862906,0.31157352996666,0.764969296540467,0.838457189223504,-0.0648862705463672,0.0717723808962453
"31",-0.682604549602068,-0.670196961338235,-0.676400755470152,0.50012369161565,0.403465553898144,0.464408971535672,0.196675593838021,1.0798663093683,0.873076349308173,0.0966581377175058,0.267733377697651
"33",0.0983688186086827,0.0455456704795662,0.0719572445441244,-0.4705051642358,-0.443572313779884,-0.0337644915834761,-0.0512364858369385,-0.515529558324008,-0.123193730381063,-0.0269328504559166,0.0174719942534625
"34",-0.748152311317538,-0.646257360256498,-0.697204835787018,0.45268286135351,0.174503148414867,0.622025862175495,0.517072780431535,0.871707984201885,1.21427761621855,0.278179712938644,0.10495308174396
"35",-0.756132071619199,-0.797417022726432,-0.776774547172816,0.596831273551411,0.461588267388507,0.611622262873774,0.312139537868717,1.23836281456132,1.08891408504153,0.135243006162903,0.299482725005057
"36",-0.599021664104776,-0.537494448722023,-0.568258056413399,0.350731201771116,0.354183440750738,0.474117423705023,0.127247765754725,0.922441497164137,0.695505822168124,-0.00345223897962177,0.346869657950298
"37",-0.607882434273146,-0.450094730840178,-0.528988582556662,0.121868672809856,0.422886942313398,0.382746917441482,0.0574902706233504,0.951875524870059,0.586478853180012,-0.301018269503542,0.325256646818132
"38",-0.783646602023493,-0.747532891140025,-0.765589746581759,0.641669118949206,0.524059675076184,0.558395312374486,0.190047606300163,1.28964942165794,0.955637352881923,0.117609443873021,0.368347706074322
"39",-0.754793673353585,-0.723656341621806,-0.739225007487696,0.70850670786175,0.506942771430642,0.451348607621925,0.29954173729109,1.24616777891834,1.03876674477879,0.201563936431107,0.151806870330835
"40",-0.75928741962924,-0.752212912683611,-0.755750166156425,0.410061996363501,0.307753115122599,0.577548628585218,0.602745992492747,1.06350328127902,1.35849615864917,0.102308881240903,-0.0251973639075294
"41",-0.728196911505895,-0.51838959699469,-0.623293254250292,0.90166465511276,0.542446663267044,0.384789121044172,-0.00712207284632655,1.16573991751734,0.616171181403966,0.359217991845716,0.391911193890498
"42",-0.832096704393422,-0.490556061120034,-0.661326382756728,0.435909430800021,0.332756373510012,0.705435987903848,0.32860536408516,0.99408275626674,0.989931746841888,0.103153057290009,0.376830623818688
"43",-0.798544238789364,-0.617817778607152,-0.708181008698258,0.77866212654488,0.795254913455923,0.324753579922583,0.0490502198181506,1.50343592215418,0.757231228516408,-0.0165927869110438,0.275703360104432
"44",-0.333020294721411,-0.335162446736719,-0.334091370729065,0.0397844538164807,0.0325838299464618,0.210666210705085,0.144024852535057,0.366675200675527,0.478116223264122,0.00720062387001898,0.0666413581700284
"45",-0.658518598735353,-0.599263915718491,-0.628891257226922,0.461676148016298,0.558052275493098,0.213407977704652,0.248720220144723,1.18694353272002,0.877611477371645,-0.0963761274768002,-0.0353122424400709
"46",-0.644483116701486,-0.700826052113146,-0.672654584407316,0.56837331063195,0.536349607291156,0.479220211973023,0.329710547320045,1.20900419169847,1.00236513172736,0.0320237033407936,0.149509664652978
"47",-0.653851336799522,-0.597761653342202,-0.625806495070862,0.439929183352128,0.508597660510912,0.241346219993315,0.251264318446638,1.13440415558177,0.877070813517501,-0.0686684771587843,-0.00991809845332373
"48",-0.731393660104915,-0.614140678495993,-0.672767169300454,0.283783910862721,0.349541404637083,0.653534521209952,0.227949389971501,1.02230857393754,0.900716559271955,-0.0657574937743623,0.425585131238451
"49",-0.17103189369162,-0.140855020291679,-0.15594345699165,0.136801363910239,-0.0204614257628953,-0.230571792258166,0.0141018123130307,0.135482031228755,0.170045269304681,0.157262789673134,-0.244673604571197
"50",-0.705178412939437,-0.485706093878149,-0.595442253408793,0.384550856789843,0.396129625199632,0.299611268614216,0.303848280871912,0.991571878608425,0.899290534280705,-0.0115787684097893,-0.00423701225769596
"51",-0.759812910836807,-0.794530250658546,-0.777171580747677,0.894504453192251,0.162596112474226,0.888056596518067,0.324674979610853,0.939767693221903,1.10184656035853,0.731908340718025,0.563381616907214
"52",-0.315178258926924,-0.222504710150661,-0.268841484538792,0.454245435598229,0.399520419616947,-0.267085660204222,-0.249697492568771,0.668361904155739,0.0191439919700213,0.0547250159812827,-0.0173881676354505
"53",-0.728665857497662,-0.64612473530024,-0.687395296398951,0.527399680990045,0.287363773663526,0.626360822450945,0.435070712498615,0.974759070062477,1.12246600889757,0.240035907326519,0.19129010995233
"54",-0.656539623291531,-0.707306445571268,-0.6819230344314,0.473103574654673,0.537000245056155,0.464695194072173,0.330099030510862,1.21892327948755,1.01202206494226,-0.0638966704014818,0.134596163561311
"55",-0.505241182980372,-0.527304052831806,-0.516272617906089,0.529540704386117,0.232879949797433,0.246493022205297,0.16983873616285,0.749152567703521,0.686111354068939,0.296660754588684,0.0766542860424467
"56",-0.6781626266961,-0.591332521021137,-0.634747573858618,0.382608338591536,0.617104970278314,0.491288065169915,0.175584794143202,1.25185254413693,0.81033236800182,-0.234496631686778,0.315703271026713
"57",-0.711542106257314,-0.400905653627999,-0.556223879942656,0.517943802901287,0.202451316779904,0.348316227321212,0.2499541529799,0.758675196722561,0.806178032922557,0.315492486121382,0.0983620743413117
"58",-0.489297539811001,-0.390444675611015,-0.439871107711008,0.596186423708612,-0.0457373918675186,0.32000276775742,0.0189469293418494,0.39413371584349,0.458818037052858,0.64192381557613,0.30105583841557
"59",-0.701374398767456,-0.595195270396289,-0.648284834581872,0.690127163704577,0.173865091756223,0.475030461577714,0.349358229291654,0.822149926338095,0.997643063873527,0.516262071948354,0.12567223228606
"60",-0.753602367376367,-0.680322835308227,-0.716962601342297,0.784302458950556,0.341117436181353,0.707053273403434,0.40457712964411,1.05808003752365,1.12153973098641,0.443185022769203,0.302476143759324
"61",-0.792246168463363,-0.792361610240889,-0.792303889352126,0.677086743182963,0.387433298028902,0.689252339173999,0.443215604233291,1.17973718738103,1.23551949358542,0.289653445154061,0.246036734940709
"62",-0.682980475529599,-0.648060153703928,-0.665520314616763,0.391245317933121,0.435517438927655,0.527224022763816,0.435363682040632,1.10103775354442,1.1008839966574,-0.0442721209945336,0.0918603407231832
"63",-0.648124653843388,-0.543676870721922,-0.595900762282655,0.468297067130505,0.400014174300827,0.314858825243508,0.032085787442643,0.995914936583482,0.627986549725298,0.0682828928296781,0.282773037800865
"64",-0.741234751460417,-0.285449832904463,-0.51334229218244,0.31374893412618,0.322760227866456,0.35432174347825,0.120587248421546,0.836102520048896,0.633929540603986,-0.00901129374027559,0.233734495056704
"65",-0.701894931750702,-0.752702759752439,-0.727298845751571,0.734829826115784,0.643975680697856,0.469095529699224,0.00809864295579088,1.37127452644943,0.735397488707362,0.0908541454179278,0.460996886743433
"66",-0.828056021834962,-0.689514439669534,-0.758785230752248,0.42724151269852,0.507518772895225,0.958741032470254,0.319296473001847,1.26630400364747,1.0780817037541,-0.0802772601967049,0.639444559468407
"67",-0.847532776378418,-0.70067855994172,-0.774105668160069,0.701167197104,0.590213793857087,0.539594972719706,0.182610469779615,1.36431946201716,0.956716137939684,0.110953403246912,0.356984502940091
"69",-0.825466081451772,-0.808784053660038,-0.817125067555905,0.814601614251579,0.70583971228885,0.451424814906799,0.478820564504421,1.52296477984475,1.29594563206033,0.10876190196273,-0.027395749597622
"70",-0.626146604476631,-0.542690722398563,-0.584418663437597,0.567122864921407,-0.0468064652351208,0.807629125189765,0.0867541271488103,0.537612198202476,0.671172790586407,0.613929330156528,0.720874998040954
"71",-0.337956274729592,-0.21157972745614,-0.274768001092866,0.134561648312915,-0.0753650760591819,0.31703895134051,0.0450766664204187,0.199402925033684,0.319844667513284,0.209926724372097,0.271962284920092
"72",-0.744947534873305,-0.679575408254037,-0.712261471563671,0.513695996573695,0.444192500925188,0.66342620385465,0.269785604725856,1.15645397248886,0.982047076289527,0.0695034956485063,0.393640599128794
"73",-0.920982509376358,-0.491017879955457,-0.706000194665908,0.545144657431106,0.876025468905274,0.403469253356298,0.232025329419025,1.58202566357118,0.938025524084933,-0.330880811474169,0.171443923937274
"74",-0.700650369597139,-0.596615773607528,-0.648633071602333,0.416696208314203,0.264798665987984,0.521065157316411,0.146237292224087,0.913431737590317,0.79487036382642,0.151897542326219,0.374827865092324
"75",-0.309244322604536,-0.247541398160937,-0.278392860382736,0.161569361588234,0.085224419674753,0.0377125685391832,0.00272399569385529,0.36361728005749,0.281116856076592,0.0763449419134806,0.0349885728453279
"76",-0.303283373934482,-0.513797925284465,-0.408540649609474,-0.0304460434108171,0.140047823296415,0.139722262790189,0.102148818339181,0.548588472905889,0.510689467948655,-0.170493866707232,0.0375734444510079
"77",-0.66049431892494,-0.591360078236765,-0.625927198580852,0.362807433003775,0.340499908936129,0.411030992878138,0.0738194877679818,0.966427107516981,0.699746686348834,0.0223075240676459,0.337211505110156
"78",-0.564664354543177,-0.546779968647203,-0.55572216159519,0.433510957216899,-0.0586186194133517,0.651284407999557,0.216009814060862,0.497103542181838,0.771731975656052,0.492129576630251,0.435274593938695
"79",-0.358108710651634,-0.0618045967294442,-0.209956653690539,-0.093066288911676,-0.0463344140320569,-0.157221593676611,-0.012933196182214,0.163622239658482,0.197023457508325,-0.0467318748796191,-0.144288397494397
"80",-0.602582761437845,-0.500863097230668,-0.551722929334257,0.215680449340947,0.354677700039981,0.38871714342083,0.107059384340535,0.906400629374238,0.658782313674792,-0.138997250699034,0.281657759080295
"81",-0.58890478891792,-0.572256268119987,-0.580580528518953,0.589663964177646,0.404075426428264,0.393389184481621,0.026523239692562,0.984655954947217,0.607103768211515,0.185588537749383,0.36686594478906
"82",-0.778689667119152,-0.564237404522748,-0.67146353582095,0.626774819090094,0.118487576074395,0.931736195809967,0.145815612251651,0.789951111895345,0.817279148072601,0.5082872430157,0.785920583558316
"83",-0.77839756876551,-0.704308604566077,-0.741353086665794,0.68654903314281,0.665732050715037,0.53922400469033,0.212976018627324,1.40708513738083,0.954329105293118,0.0208169824277732,0.326247986063006
"84",-0.549091066741569,-0.582310292519901,-0.565700679630735,0.345700160088642,-0.0351213593590664,0.71306858953325,0.203839838386655,0.530579320271669,0.769540518017391,0.380821519447708,0.509228751146595
"85",-0.69498131803354,-0.454041048493835,-0.574511183263688,0.535979825530416,0.568545854043547,0.196396855585208,-0.0756265609353856,1.14305703730723,0.498884622328302,-0.0325660285131312,0.272023416520593
