"subID","mean_cv_zrt","mean_oe_zrt","pure_zRT","switch_altrun_zrt","non_altrun_zrt","switch_rand_zrt","non_rand_zrt","global_cost_alt_zRT","global_cost_rand_zRT","local_switch_cost_alt_zRT","local_switch_cost_rand_zRT"
"27",-0.428706134324938,-0.19285688861931,-0.310781511472124,0.189038462118423,0.281630997880377,0.328756233348922,0.159973446199921,0.592412509352501,0.470754957672045,-0.0925925357619543,0.168782787149001
"28",-0.471971009295271,-0.473695673748809,-0.47283334152204,0.385437900353369,0.269959169673584,0.657633965803309,0.218130154904277,0.742792511195625,0.690963496426317,0.115478730679785,0.439503810899033
"29",-0.618883930738827,-0.509885560142786,-0.564384745440806,0.103450146249627,0.151994601678178,0.271442352926124,0.0828962959412807,0.716379347118985,0.647281041382087,-0.0485444554285516,0.188546056984844
"30",-0.508637649860886,-0.521839239683164,-0.515238444772025,0.623430578428177,0.7403420318998,0.960710570009209,0.762545221891844,1.25558047667183,1.27778366666387,-0.116911453471623,0.198165348117366
"31",-0.529843062465374,-0.486085903920597,-0.507964483192985,0.392183982667605,0.389374304623153,0.433571640265516,0.130500215812006,0.897338787816138,0.638464699004992,0.00280967804445242,0.303071424453509
"33",-0.443334682244931,-0.443684354630274,-0.443509518437602,-1.00028171231886,-0.973913533205017,-0.572697699195344,-0.589803377434095,-0.530404014767415,-0.146293858996493,-0.0263681791138423,0.0171056782387514
"34",-0.557177869602094,-0.48496484289492,-0.521071356248507,0.337148989566791,0.13140687990849,0.413868408998761,0.404379984055604,0.652478236156997,0.925451340304111,0.205742109658301,0.00948842494315666
"35",-0.744607897353297,-0.771328172562648,-0.757968034957972,0.160773154406431,0.147802549013014,0.178393203596648,0.0594909970361058,0.905770583970986,0.817459031994078,0.0129706053934174,0.118902206560542
"36",-0.374002801845063,-0.317549348348331,-0.345776075096697,0.497429927778226,0.500597482355225,0.61064126521242,0.292375762983734,0.846373557451922,0.638151838080431,-0.00316755457699935,0.318265502228686
"37",-0.257127078697752,-0.0289329158321034,-0.143029997264927,0.644783029633277,0.889190898332952,0.886098632902915,0.529440852485239,1.03222089559788,0.672470849750167,-0.244407868699675,0.356657780417676
"38",-0.617933555165584,-0.594518615827771,-0.606226085496678,0.371644403631007,0.390518126407068,0.314900272744511,0.0458257496134854,0.996744211903746,0.652051835110163,-0.0188737227760613,0.269074523131026
"39",-0.756995764630523,-0.739364200152589,-0.748179982391556,0.10792139933361,-0.0425354610949961,-0.0114199197827881,-0.033236667485181,0.705644521296559,0.714943314906375,0.150456860428606,0.021816747702393
"40",-0.577685265687535,-0.602683250740798,-0.590184258214167,0.0496130220121601,0.0297254050957837,0.200494267834146,0.301427800550388,0.61990966330995,0.891612058764555,0.0198876169163764,-0.100933532716242
"41",-0.67285170312076,-0.55594166413723,-0.614396683628995,0.298360363265374,0.117419206982114,-0.0526672221521319,-0.271050232594664,0.731815890611109,0.343346451034331,0.18094115628326,0.218383010442533
"42",-0.623631198988286,-0.427981549483379,-0.525806374235832,0.102739031924723,0.101383505943544,0.459268824928439,0.041270496754199,0.627189880179376,0.567076870990031,0.00135552598117919,0.41799832817424
"43",-0.623337471268854,-0.521583723337575,-0.572460597303214,0.295059631077678,0.274013348456965,0.0402005675165601,-0.00943222292875055,0.846473945760179,0.563028374374464,0.021046282620713,0.0496327904453107
"44",-0.507668316361734,-0.437182401635315,-0.472425358998524,0.155436050318837,0.116315804547637,0.569069407937145,0.337524725120067,0.588741163546162,0.809950084118591,0.0391202457712,0.231544682817078
"45",-0.625872672877622,-0.600658545926399,-0.613265609402011,-0.0738942425984952,-0.108195910363728,-0.254849383726837,-0.191308614748362,0.505069699038283,0.421956994653649,0.0343016677652325,-0.0635407689784754
"46",-0.498756304673453,-0.578401513927913,-0.538578909300683,0.415423376134626,0.430381080293042,0.345613564473668,0.228542574368802,0.968959989593726,0.767121483669485,-0.0149577041584166,0.117070990104866
"47",-0.486089329525814,-0.446596651117705,-0.466342990321759,0.322413766852772,0.33238960611556,0.194008195136098,0.289316557994927,0.79873259643732,0.755659548316686,-0.00997583926278806,-0.0953083628588295
"48",-0.678371722186455,-0.555394833679558,-0.616883277933007,0.386363496027302,0.408527183595269,0.774164121308531,0.275792337141328,1.02541046152828,0.892675615074335,-0.0221636875679677,0.498371784167203
"49",-0.477352698527577,-0.511436640111827,-0.494394669319702,-0.283667304017071,-0.310771325351203,-0.465807872364994,-0.346142985196759,0.183623343968499,0.148251684122943,0.0271040213341321,-0.119664887168234
"50",-0.711107820629776,-0.589699910243175,-0.650403865436475,-0.108290325964295,0.0720160047617086,-0.12515295222552,-0.15293345520683,0.722419870198184,0.497470410229646,-0.180306330726003,0.0277805029813099
"51",-0.610995142547955,-0.632241253597958,-0.621618198072956,0.434759403736275,-0.0144783661224589,0.397458233457887,0.139952291891991,0.607139831950498,0.761570489964948,0.449237769858734,0.257505941565896
"52",-0.656977548866538,-0.54091081781346,-0.598944183339999,0.236299640218542,0.238129419647315,-0.596745143878274,-0.574967756445728,0.837073602987314,0.0239764268942713,-0.0018297794287738,-0.0217773874325464
"53",-0.682783140459745,-0.626451924721295,-0.65461753259052,0.174434413003471,0.048401804736318,0.241971675169884,0.111423359790996,0.703019337326838,0.766040892381516,0.126032608267153,0.130548315378888
"54",-0.585608394629603,-0.619548607321716,-0.602578500975659,0.220192039029785,0.31964313829345,0.163994327586002,0.0740099201783176,0.922221639269109,0.676588421153977,-0.0994510992636647,0.0899844074076841
"55",-0.301074667243305,-0.347088837888695,-0.324081752566,1.07408756980544,0.777152664093818,0.842285940541951,0.431570524828454,1.10123441665982,0.755652277394454,0.296934905711624,0.410715415713497
"56",-0.505553406909038,-0.399644686655211,-0.452599046782124,0.379375885208031,0.613375316967816,0.470040012202121,0.206670179042182,1.06597436374994,0.659269225824306,-0.233999431759785,0.263369833159939
"57",-0.768720864793931,-0.603990429537539,-0.686355647165735,-0.0468325139667959,-0.284030374917432,-0.206678248344001,-0.195467397154279,0.402325272248303,0.490888250011456,0.237197860950636,-0.0112108511897223
"58",-0.279584590708692,-0.197307817194313,-0.238446203951502,0.770667415893848,0.225628470236561,0.683296813158978,0.172153058673035,0.464074674188063,0.410599262624537,0.545038945657287,0.511143754485944
"59",-0.450701558896362,-0.371652381180022,-0.411176970038192,0.655220866524895,0.240538512048346,0.425118748713586,0.366984784447371,0.651715482086538,0.778161754485563,0.414682354476549,0.0581339642662156
"60",-0.715127935058263,-0.67383977335925,-0.694483854208756,0.224232835995456,-0.0109583324022392,0.107854753027327,-0.0625705155458415,0.683525521806517,0.631913338662915,0.235191168397695,0.170425268573169
"61",-0.649010479252754,-0.668091354057374,-0.658550916655064,-0.0249506520571155,-0.132290771628368,-0.00246932084905817,-0.0891223587848236,0.526260145026697,0.569428557870241,0.107340119571252,0.0866530379357655
"62",-0.527563893127974,-0.504750377380007,-0.516157135253991,0.174229955690978,0.266637279596715,0.263065114184927,0.203052570767834,0.782794414850706,0.719209706021825,-0.0924073239057375,0.0600125434170933
"63",-0.644394032163542,-0.587243772216262,-0.615818902189902,0.00257279227409078,0.0383182185957868,-0.02957331932227,-0.110687522060041,0.654137120785689,0.505131380129861,-0.035745426321696,0.0811142027377705
"64",-0.560719945395989,-0.200189545524655,-0.380454745460322,0.27378263364355,0.357389819732847,0.384389480966111,0.120989820736197,0.737844565193169,0.501444566196519,-0.0836071860892976,0.263399660229914
"65",-0.554413175635888,-0.626355020647535,-0.590384098141712,0.471588915599701,0.514273121331533,0.28771616916927,-0.0414832721443883,1.10465721947324,0.548900825997324,-0.0426842057318324,0.329199441313658
