"subID","mean_cv_zrt","mean_oe_zrt","pure_zRT","switch_altrun_zrt","non_altrun_zrt","switch_rand_zrt","non_rand_zrt","global_cost_alt_zRT","global_cost_rand_zRT","local_switch_cost_alt_zRT","local_switch_cost_rand_zRT"
"1001",-0.510372351802456,-0.545228763477741,-0.527800557640099,0.201904656272483,0.249938854202109,0.225073261600819,-0.00930467780441937,0.777739411842208,0.518495879835679,-0.0480341979296259,0.234377939405239
"1002",-0.468342526904547,-0.443703671154157,-0.456023099029352,-0.0420522330337891,0.00058912537784263,0.0786437420835978,0.065412006884606,0.456612224407195,0.521435105913958,-0.0426413584116317,0.0132317351989918
"1003",-0.391741743083016,-0.484028778879198,-0.437885260981107,0.513196976445436,0.526786501743293,0.532355525174092,0.0168597263603995,0.9646717627244,0.454744987341507,-0.0135895252978567,0.515495798813692
"1006",-0.53736735011529,-0.526278653457044,-0.531823001786167,0.108089421212753,-0.0728734614849608,0.143990881401207,-0.213542997649327,0.458949540301206,0.318280004136839,0.180962882697714,0.357533879050534
"1007",-0.359913038583376,0.110181053678697,-0.12486599245234,0.188532464993862,0.112447323754898,0.06828376293357,-0.0855262940433092,0.237313316207238,0.0393396984090305,0.0760851412389643,0.153810056976879
"1008",-0.546904838423837,-0.621966936893153,-0.584435887658495,-0.135480754806435,-0.218533328357402,-0.014113303463452,-0.256351318972752,0.365902559301093,0.328084568685743,0.0830525735509677,0.2422380155093
"1009",0.0307232244533203,-0.266633125794561,-0.11795495067062,0.498209818747449,0.3360046552215,0.584893309377329,0.447677054309113,0.45395960589212,0.565632004979733,0.162205163525949,0.137216255068216
"1010",-0.049251711975311,-0.132917867378938,-0.0910847896771244,1.89819571303522,2.06232081505345,1.81578969143113,1.57054309072848,2.15340560473057,1.6616278804056,-0.164125102018226,0.245246600702656
"1011",-0.596173704751485,-0.554301755371248,-0.575237730061367,-0.0186205460264509,-0.0655379315080648,-0.0186205460264509,-0.0655379315080648,0.509699798553302,0.509699798553302,0.0469173854816139,0.0469173854816139
"1013",-0.590044520075289,-0.321750290511581,-0.455897405293435,0.115104153674958,0.250070772620088,0.484131691680445,0.12442036688217,0.705968177913523,0.580317772175605,-0.13496661894513,0.359711324798275
"1014",-0.400985758552187,-0.134060867088215,-0.267523312820201,0.328206023541147,0.0955482431776794,0.300103108339671,0.348491095508314,0.36307155599788,0.616014408328515,0.232657780363468,-0.0483879871686427
"1015",-0.553830430936122,-0.531015204375433,-0.542422817655777,0.149633065569921,0.115881132721988,-0.0967573036077698,-0.119570772846344,0.658303950377765,0.422852044809433,0.0337519328479327,0.0228134692385745
"1016",-0.406689028003997,-0.410123226553378,-0.408406127278688,0.0340920314507622,0.159266928244598,0.231666522107748,0.0228729898592816,0.567673055523285,0.431279117137969,-0.125174896793835,0.208793532248467
"1017",-0.654227829273862,-0.586656709014031,-0.620442269143947,-0.00173036894308808,-0.0366880804954897,-0.00389004879625751,0.0285041278760581,0.583754188648457,0.648946397020005,0.0349577115524016,-0.0323941766723156
"1018",-0.45890100103509,-0.066093922720351,-0.26249746187772,0.35152381852006,0.221732471308274,0.499748970525729,0.248403514542258,0.484229933185995,0.510900976419979,0.129791347211785,0.251345455983471
"1019",-0.532421804374365,-0.423732976115559,-0.478077390244962,-0.0222194067809865,0.0332802223085216,0.157822489883121,0.0151883145528361,0.511357612553483,0.493265704797798,-0.0554996290895081,0.142634175330285
"1020",-0.408680843653871,-0.390109468798542,-0.399395156226206,0.222182583307932,0.054187980125157,0.492602229291264,0.205627148092434,0.453583136351363,0.60502230431864,0.167994603182775,0.28697508119883
"1022",-0.578679192083919,-0.352634639825462,-0.465656915954691,0.138584509189596,0.0956499623131078,0.306606715243824,0.299619932106272,0.561306878267799,0.765276848060963,0.0429345468764881,0.00698678313755186
"1023",-0.639105555871367,-0.588427670392306,-0.613766613131836,-0.141601367873449,-0.188144311855889,-0.202535597702884,-0.2628249413764,0.425622301275948,0.350941671755436,0.0465429439824396,0.0602893436735165
"1024",-0.433478218527513,-0.525714039282034,-0.479596128904774,-0.0476977055718751,-0.11991729420278,0.153147577721011,0.0424295933427361,0.359678834701994,0.52202572224751,0.0722195886309048,0.110717984378275
"1025",-0.448312542919757,-0.380155858107012,-0.414234200513385,0.510949890725015,0.521484176029805,0.358067574299086,0.273538783128583,0.93571837654319,0.687772983641968,-0.0105342853047895,0.0845287911705022
"1026",-0.345574478997774,-0.422712989989589,-0.384143734493681,0.307888730671421,0.0915413899156116,0.414685008816925,0.099426380453781,0.475685124409293,0.483570114947462,0.21634734075581,0.315258628363144
