"subID","mean_cv_zrt","mean_oe_zrt","pure_zRT","switch_altrun_zrt","non_altrun_zrt","switch_rand_zrt","non_rand_zrt","global_cost_alt_zRT","global_cost_rand_zRT","local_switch_cost_alt_zRT","local_switch_cost_rand_zRT"
"1001",-0.485061179959711,-0.517564079280958,-0.501312629620335,0.17912273254307,0.223913651178865,0.200726988695878,-0.0178257022287356,0.725226280799199,0.483486927391599,-0.0447909186357949,0.218552690924614
"1002",-0.445869217807308,-0.422893982854667,-0.434381600330988,-0.0483621355412868,-0.00859993074849757,0.0641844215818518,0.0518460959669071,0.42578166958249,0.486227696297895,-0.0397622047927892,0.0123383256149447
"1003",-0.374440535254619,-0.46049633070147,-0.417468432978044,0.469396528833835,0.482068486483823,0.527249632400301,0.00657207578386748,0.899536919461867,0.424040508761912,-0.012671957649988,0.520677556616433
"1006",-0.510233470226222,-0.499893484732466,-0.505063477479344,0.0916419221730348,-0.0771023080707468,0.125119308108847,-0.208273807136979,0.427961169408597,0.296789670342365,0.168744230243782,0.333393115245825
"1007",-0.34476091167446,0.093592327168562,-0.125584292252949,0.166653434472964,0.0957055782056374,0.0545239504346648,-0.0889008186748714,0.221289870458587,0.0366834735780779,0.0709478562673263,0.143424769109536
"1008",-0.519126985289049,-0.589120874852833,-0.554123930070941,-0.135482343587899,-0.212927189650799,-0.0223096484571974,-0.24819170147013,0.341196740420142,0.305932228600811,0.0774448460629001,0.225882053012933
"1009",0.0194995075273361,-0.25777927850138,-0.119139885487022,0.455421307221602,0.304168270948552,0.536251910067475,0.408300525820914,0.423308156435574,0.527440411307936,0.15125303627305,0.127951384246561
"1010",-0.0550755041284394,-0.100905297296953,-0.0779904007126963,1.83089175423802,2.17371588556391,1.77165548791868,1.51514740924258,2.2517062862766,1.59313780995527,-0.342824131325886,0.256508078676107
"1011",-0.565069207249177,-0.526024460825804,-0.54554683403749,-0.0265125610405792,-0.0702620746431591,-0.0265125610405792,-0.0702620746431591,0.475284759394331,0.475284759394331,0.0437495136025799,0.0437495136025799
"1013",-0.559353866430173,-0.309174920495708,-0.43426439346294,0.0981830184025763,0.287614939926128,0.442293738298179,0.194123638863788,0.721879333389068,0.628388032326728,-0.189431921523552,0.24817009943439
