"mean_cv_rt","mean_oe_rt","pure_RT","switch_altrun_rt","non_altrun_rt","switch_rand_rt","non_rand_rt","global_cost_alt_RT","global_cost_rand_RT","local_switch_cost_alt_RT","local_switch_cost_rand_RT"
808.604166666667,746.652631578947,777.628399122807,2074.5593220339,2159.93220338983,2115.73770491803,1699.16949152542,1382.30380426702,921.541092402617,-85.3728813559323,416.568213392609
3020.34117647059,2440.47126436782,2730.4062204192,1590.04761904762,1726.58333333333,1298.28888888889,1347.26829268293,-1003.82288708587,-1383.13792773628,-136.535714285714,-48.979403794038
