"subID","mean_cv_zrt","mean_oe_zrt","pure_zRT","switch_altrun_zrt","non_altrun_zrt","switch_rand_zrt","non_rand_zrt","global_cost_alt_zRT","global_cost_rand_zRT","local_switch_cost_alt_zRT","local_switch_cost_rand_zRT"
"1001",-0.463204710278789,-0.493979974462614,-0.478592342370701,0.165675660419651,0.20808579560263,0.186131579875522,-0.0208043225131665,0.686678137973331,0.457788019857535,-0.0424101351829785,0.206935902388689
"1002",-0.426095928775896,-0.404341902516128,-0.415218915646012,-0.0497176447721198,-0.0120689308855547,0.0568466956644399,0.0451641923088773,0.403149984760457,0.46038310795489,-0.0376487138865651,0.0116825033555625
"1003",-0.358463913732098,-0.439945562899772,-0.399204738315935,0.487889343529816,0.452518859198546,0.495298479809149,0.00229663400197606,0.851723597514481,0.401501372317911,0.0353704843312707,0.493001845807173
"1006",-0.48703901119475,-0.477248629663487,-0.482143820429119,0.0828447405209742,-0.0769301833687817,0.114542694176604,-0.201129489321554,0.405213637060337,0.281014331107565,0.159774923889756,0.315672183498158
"1007",-0.330361858972977,0.0846914751279257,-0.122835191922526,0.153869146222208,0.0866923999780428,0.0476997100753556,-0.0881015646424591,0.209527591900569,0.0347336272800667,0.0671767462441648,0.135801274717815
"1008",-0.495459806917501,-0.561733292900668,-0.528596549909084,-0.132207129537304,-0.205535529373421,-0.0250499323710159,-0.238925617341484,0.323061020535664,0.2896709325676,0.0733283998361169,0.213875684970468
"1009",0.0145369305734132,-0.248003583374706,-0.116733326400646,0.427288064448721,0.284074620506322,0.503822257048994,0.382671906307822,0.400807946906968,0.499405232708469,0.143213443942399,0.121150350741172
"1010",-0.056074175916957,-0.0994679660619828,-0.0777710709894699,1.79205003748577,2.16943227050212,1.67356010431731,1.4916550942623,2.24720334149159,1.56942616525177,-0.37738223301635,0.181905010055008
"1011",-0.538960049897074,-0.501990659126932,-0.520475354512003,0.0390400065491397,0.0176673034820684,-0.0970988994268894,-0.155587217889207,0.538142657994072,0.364888136622796,0.0213727030670714,0.0584883184623177
"1013",-0.533548498088511,-0.29666737932225,-0.415107938705381,0.0890381561460344,0.327895939217195,0.414858268641377,0.179879219629987,0.743003877922576,0.594987158335367,-0.238857783071161,0.234979049011391
"1014",-0.366625597752625,-0.130953488742415,-0.24878954324752,0.327533788171331,0.071771940750267,0.297199823025492,0.295099091473732,0.320561483997787,0.543888634721252,0.255761847421064,0.0021007315517601
"1015",-0.501574519504116,-0.481430603619714,-0.491502561561915,0.119524265715968,0.089724162946171,-0.0980175964364724,-0.11815996075404,0.581226724508086,0.373342600807875,0.0298001027697974,0.0201423643175673
"1016",-0.371661102431824,-0.374693209368175,-0.3731771559,0.0175113022986618,0.128030151854962,0.191952871402137,0.00760583721282353,0.501207307754962,0.380782993112823,-0.1105188495563,0.184347034189313
"1017",-0.590216933014611,-0.530557347381825,-0.560387140198218,-0.0141168482433284,-0.0449815516531154,-0.0160236629393719,0.0598955105473549,0.515405588545102,0.620282650745573,0.030864703409787,-0.0759191734867268
"1018",-0.417759859772643,-0.0709444238916151,-0.244352141832129,0.297776729457593,0.183181944531712,0.468231838730573,0.206730220505457,0.427534086363841,0.451082362337586,0.114594784925881,0.261501618225117
"1019",-0.482672512482031,-0.386709467442978,-0.434690989962504,-0.0322069361791673,0.0644850888039308,0.126754834917987,0.000820918704116165,0.499176078766435,0.43551190866662,-0.0966920249830982,0.125933916213871
"1020",-0.373419707230316,-0.357022753557805,-0.365221230394061,0.183579355367653,0.0352543257412501,0.422337037115322,0.213112804602415,0.400475556135311,0.578334034996476,0.148325029626403,0.209224232512907
"1022",-0.523513874480992,-0.323935648303425,-0.423724761392209,0.109769324656001,0.0718617501458679,0.258118725283902,0.296491094584515,0.495586511538077,0.720215855976724,0.0379075745101327,-0.0383723693006132
"2001",-0.263347766812999,0.996662055161856,0.366657144174428,1.29000273485396,0.772906507499012,0.807438996774962,0.540516381486101,0.406249363324584,0.173859237311673,0.517096227354944,0.266922615288861
