"mean_cv_errors","mean_oe_errors","pure_block_errors","alt_switch_errors","alt_non_switch_errors","rand_switch_errors","rand_non_switch_errors","global_cost_alt","global_cost_rand","local_switch_cost_alt","local_switch_cost_rand"
0,0.0104166666666666,0.00520833333333331,0,0,0,0.0327868852459017,-0.00520833333333331,0.0275785519125684,0,-0.0327868852459017
0.0520833333333334,0.0833333333333334,0.0677083333333334,0.275,0.262295081967213,0.288135593220339,0.19672131147541,0.19458674863388,0.129012978142076,0.0127049180327869,0.0914142817449292
