"output.subID","mean_cv_errors","mean_oe_errors","pure_block_errors","alt_switch_errors","alt_non_switch_errors","rand_switch_errors","rand_non_switch_errors","global_cost_alt","global_cost_rand","local_switch_cost_alt","local_switch_cost_rand"
"2015",0.0210526315789473,0.0208333333333334,0.0209429824561403,0.0344827586206896,0.0338983050847458,0,0,0.0129553226286054,-0.0209429824561403,0.00058445353594383,0
"2016",0.03125,0.0625,0.046875,0.627118644067797,0.360655737704918,0.524590163934426,0.491525423728814,0.313780737704918,0.444650423728814,0.266462906362879,0.0330647402056127
"2017",0.0208333333333334,0.03125,0.0260416666666667,0.101694915254237,0.0169491525423728,0.0163934426229508,0.0344827586206896,-0.00909251412429385,0.00844109195402293,0.0847457627118644,-0.0180893159977388
"2019",0.0208333333333334,0.1875,0.104166666666667,0.169491525423729,0.133333333333333,0.131147540983607,0.137931034482759,0.0291666666666666,0.033764367816092,0.0361581920903955,-0.00678349349915208
"2020",0.0208333333333334,0.0416666666666666,0.03125,0.271186440677966,0.310344827586207,0.311475409836066,0.327586206896552,0.279094827586207,0.296336206896552,-0.0391583869082407,-0.0161107970604861
"2021",0.0104166666666666,0.28125,0.145833333333333,0.186440677966102,0.163934426229508,0.19672131147541,0.135593220338983,0.0181010928961748,-0.0102401129943503,0.0225062517365935,0.0611280911364268
"2022",0.0104166666666666,0.0105263157894737,0.0104714912280702,0.0517241379310345,0.0166666666666667,0.0491803278688525,0,0.00619517543859655,-0.0104714912280702,0.0350574712643678,0.0491803278688525
"2023",0.0208333333333334,0.0208333333333334,0.0208333333333334,0.114754098360656,0,0.0169491525423728,0,-0.0208333333333334,-0.0208333333333334,0.114754098360656,0.0169491525423728
"2024",0.0729166666666666,0.136842105263158,0.104879385964912,0.103448275862069,0.0333333333333333,0.2,0.206896551724138,-0.0715460526315789,0.102017165759226,0.0701149425287356,-0.00689655172413794
"2025",0.0104166666666666,0.03125,0.0208333333333333,0.0877192982456141,0.0333333333333333,0,0.0175438596491229,0.0125,-0.00328947368421045,0.0543859649122808,-0.0175438596491229
"2026",0.0416666666666666,0.0208333333333334,0.03125,0.0508474576271186,0.0344827586206896,0.0491803278688525,0.0172413793103449,0.00323275862068961,-0.0140086206896551,0.016364699006429,0.0319389485585077
"2027",0.0210526315789473,0.032258064516129,0.0266553480475382,0.0175438596491229,0.0350877192982456,0.0666666666666667,0.0172413793103449,0.00843237125070745,-0.0094139687371933,-0.0175438596491228,0.0494252873563218
"2028",0.0625,0.0104166666666666,0.0364583333333333,0.0819672131147541,0.0172413793103449,0.0508474576271186,0,-0.0192169540229885,-0.0364583333333333,0.0647258338044092,0.0508474576271186
"2029",0.03125,0.0833333333333334,0.0572916666666667,0.0847457627118644,0.0833333333333334,0.0655737704918032,0,0.0260416666666667,-0.0572916666666667,0.00141242937853103,0.0655737704918032
"2031",0.0208333333333334,0.0208333333333334,0.0208333333333334,0.0338983050847458,0,0.0491803278688525,0.0169491525423728,-0.0208333333333334,-0.00388418079096053,0.0338983050847458,0.0322311753264797
"2032",0.0860215053763441,0.0106382978723404,0.0483299016243423,0.0677966101694916,0.0166666666666667,0.0666666666666667,0.0344827586206896,-0.0316632349576755,-0.0138471430036526,0.0511299435028248,0.032183908045977
"3001",0,0.0208333333333334,0.0104166666666667,0.0508474576271186,0,0.0163934426229508,0.0175438596491229,-0.0104166666666667,0.00712719298245618,0.0508474576271186,-0.00115041702617202
"3002",0.0208333333333334,0.0208333333333334,0.0208333333333334,0.0169491525423728,0,0.0169491525423728,0,-0.0208333333333334,-0.0208333333333334,0.0169491525423728,0.0169491525423728
"3003",0,0.0520833333333334,0.0260416666666667,0.0344827586206896,0.05,0.0833333333333334,0.0517241379310345,0.0239583333333334,0.0256824712643678,-0.0155172413793104,0.0316091954022989
"3004",0.0520833333333334,0.0520833333333334,0.0520833333333334,0.0327868852459017,0,0.0847457627118644,0.0163934426229508,-0.0520833333333334,-0.0356898907103825,0.0327868852459017,0.0683523200889136
"3006",0.03125,0.03125,0.03125,0,0,0.0166666666666667,0,-0.03125,-0.03125,0,0.0166666666666667
"3007",0.03125,0.0416666666666666,0.0364583333333333,0,0.0163934426229508,0.0327868852459017,0.0508474576271186,-0.0200648907103825,0.0143891242937853,-0.0163934426229508,-0.0180605723812169
"3008",0.03125,0.0520833333333334,0.0416666666666667,0.0327868852459017,0.0169491525423728,0.0508474576271186,0.0655737704918032,-0.0247175141242938,0.0239071038251366,0.0158377327035288,-0.0147263128646846
"3009",0.0208333333333334,0.0842105263157895,0.0525219298245614,0.12280701754386,0.0344827586206896,0.1,0.0172413793103449,-0.0180391712038718,-0.0352805505142166,0.0883242589231701,0.0827586206896551
"3010",0.0421052631578948,0.115789473684211,0.0789473684210527,0.120689655172414,0.137931034482759,0.278688524590164,0.192982456140351,0.058983666061706,0.114035087719298,-0.0172413793103449,0.085706068449813
"3012",0.0210526315789473,0.0416666666666666,0.031359649122807,0.0508474576271186,0.0166666666666667,0.15,0.0169491525423728,-0.0146929824561403,-0.0144104965804341,0.0341807909604519,0.133050847457627
"3013",0,0.03125,0.015625,0,0,0.0491803278688525,0.0169491525423728,-0.015625,0.00132415254237284,0,0.0322311753264797
"3014",0.193548387096774,0.0729166666666666,0.13323252688172,0.0178571428571429,0.0338983050847458,0.0612244897959183,0.0363636363636364,-0.0993342217969747,-0.0968688905180841,-0.0160411622276029,0.0248608534322819
